id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
136,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2407,INDRA(A.C. Seater),09:30,03h 30m,13:00,4.3,340,38
137,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3097,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:45,04h 22m,14:07,3.8,250,31
138,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3334,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,03h 01m,13:01,3.9,281,32
139,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:10,03h 30m,13:40,3.8,281,37
140,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 8308,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:15,03h 30m,13:45,3.1,239,35
141,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27085,METRO LUXURY A/C,10:20,04h 10m,14:30,4.5,383,29
142,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:50,04h 40m,15:30,3.8,281,34
143,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3322,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,04h 05m,15:15,3.8,281,34
144,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,03h 45m,15:00,3.8,281,34
145,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,03h 01m,14:21,3.9,281,38
146,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2835,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,03h 50m,15:50,3.8,281,34
147,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:15,03h 30m,15:45,3.8,281,34
148,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2539,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,04h 15m,16:45,4.0,281,34
149,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27153,METRO LUXURY A/C,12:45,03h 05m,15:50,4.5,383,26
150,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24277,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,03h 30m,16:30,3.8,281,34
151,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2540,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,04h 30m,17:45,3.2,281,34
152,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,03h 00m,16:30,3.8,281,31
153,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4929,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,04h 10m,17:40,3.8,281,33
154,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3416,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,04h 00m,18:00,4.4,281,34
155,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2667,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,03h 00m,17:00,4.1,281,23
156,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24265,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,03h 20m,17:30,2.6,281,34
157,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23567,INDRA(A.C. Seater),14:20,03h 10m,17:30,3.5,340,36
158,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2819,INDRA(A.C. Seater),14:30,03h 00m,17:30,3.1,340,31
159,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23549,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,04h 30m,19:15,1.4,281,34
160,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2669,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,03h 00m,18:00,3.4,281,33
161,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:10,04h 35m,19:45,2.1,281,34
162,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3474,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:20,04h 10m,19:30,3.7,281,34
163,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2689,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,03h 00m,18:30,3.1,281,30
164,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24279,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:40,03h 50m,19:30,3.6,281,34
165,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27129,METRO LUXURY A/C,16:00,03h 05m,19:05,4.2,383,21
166,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2524,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,04h 30m,20:45,3.8,281,34
167,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2695,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,03h 00m,19:30,3.7,281,33
168,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,03h 45m,20:30,3.8,281,34
169,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2891,INDRA(A.C. Seater),17:00,03h 00m,20:00,3.5,340,38
170,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2534,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,04h 30m,21:45,4.3,281,33
171,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,03h 00m,20:30,3.7,281,33
172,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,04h 30m,22:15,3.8,281,34
173,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27083,METRO LUXURY A/C,18:00,02h 50m,20:50,3.9,383,25
174,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3332,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 00m,22:00,1.8,281,34
175,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:15,05h 15m,23:30,3.8,269,35
176,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03h 00m,21:30,4.1,281,34
177,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3324,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04h 30m,23:30,3.4,281,31
178,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,03h 30m,22:50,3.8,281,34
179,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27133,METRO LUXURY A/C,19:40,03h 05m,22:45,4.2,383,28
180,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27093,METRO LUXURY A/C,20:20,03h 50m,00:10,4.0,383,29
181,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2217,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04h 00m,00:30,3.5,281,34
182,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04h 22m,01:22,3.8,250,29
183,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:20,03h 55m,01:15,3.8,239,35
184,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04h 15m,02:00,3.8,281,34
185,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3326,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04h 10m,02:00,2.7,281,34
186,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03h 10m,01:10,3.8,281,34
187,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 15m,02:15,3.8,281,32
188,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23887,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:10,03h 50m,02:00,3.8,269,32
189,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3438,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 10m,01:50,4.5,281,34
190,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 15m,03:00,3.8,281,31
191,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2838,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,04h 00m,11:30,2.0,281,34
192,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 27152,METRO LUXURY A/C,07:30,04h 00m,11:30,4.6,383,24
193,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 4867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,04h 45m,12:30,3.7,281,34
194,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,05h 00m,13:00,3.7,281,14
195,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,04h 30m,12:30,4.3,281,34
196,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,03h 50m,02:30,4.4,666,26
197,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Morning Star Travels,A/C Sleeper (2+1),21:10,05h 15m,02:25,2.6,600,23
198,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Navayuga Travels,A/C Sleeper (2+1),22:00,04h 10m,02:10,3.5,790,29
199,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 47053,Express(Non AC Seater),07:30,03h 20m,10:50,3.9,186,13
200,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 5753,Express(Non AC Seater),08:45,03h 25m,12:10,4.4,186,35
201,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 5671,Express(Non AC Seater),10:30,03h 25m,13:55,4.2,186,19
202,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
203,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
204,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
205,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
206,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
207,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
208,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
209,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,06h 30m,14:30,2.6,439,31
210,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 50m,15:50,4.4,439,30
211,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,06h 30m,16:30,3.1,439,34
212,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
213,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
214,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
215,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
216,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
217,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
218,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
219,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6717,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,04h 45m,12:15,4.3,340,35
220,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52853,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:00,04h 05m,12:05,3.5,307,33
221,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6676,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,04h 40m,13:10,4.5,340,36
222,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
223,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
224,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
225,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
226,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
227,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
228,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
229,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5470,SAPTAGIRI EXPRESS,07:30,06h 00m,13:30,4.2,284,46
230,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5466,SAPTAGIRI EXPRESS,08:30,06h 00m,14:30,4.3,284,46
231,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9045,Express(Non AC Seater),09:00,05h 25m,14:25,4.0,280,43
232,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
233,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
234,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
235,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
236,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
237,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
238,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
239,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3146,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,09h 00m,16:30,3.6,605,33
240,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3495,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:00,07h 30m,15:30,3.4,929,45
241,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3148,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,09h 00m,17:15,2.7,605,33
242,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
243,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
244,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
245,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
246,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
247,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
248,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
249,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 45775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,07h 35m,17:35,3.8,555,1
250,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,10h 06m,05:06,4.1,624,20
251,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5866,default_value,19:45,10h 01m,05:46,4.4,602,24
252,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
253,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
254,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
255,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
256,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
257,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
258,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,default_value,default_value,default_value,default_value,default_value,default_value,default_value,default_value
259,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5505,SAPTAGIRI EXPRESS,07:30,06h 00m,13:30,3.7,280,39
260,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5074,INDRA(A.C. Seater),08:00,06h 00m,14:00,4.1,506,32
